-7.24850145279	-32.0807302677	66.4259633298	99.7484054565
-6.84084956944	-32.0045717592	66.6979580029	99.7596435547
-6.42708642929	-31.9334866390	66.9518334323	99.7655181885
-6.00177643496	-31.8665153669	67.1910165468	99.7666320801
-5.56551342719	-31.8038638935	67.4147718090	99.7626800537
-5.12325377453	-31.7462719937	67.6204571653	99.7545700073
-4.66932498617	-31.6930730979	67.8104532216	99.7424850464
-4.20724317660	-31.6448186052	67.9827906957	99.7264938354
-3.74164997345	-31.6019486025	68.1358978482	99.7070693970
-3.26653794519	-31.5638837862	68.2718436206	99.6837310791
-2.78604565162	-31.5309965825	68.3892979197	99.6562271118
-2.30680713862	-31.5036288803	68.4870397134	99.6261596680
-1.82392744305	-31.4813959336	68.5664430942	99.5926895142
-1.33816391590	-31.4643306887	68.6273903977	99.5542297363
-0.850275339647	-31.4524647130	68.6697688821	99.5109100342
-0.36102469783	-31.4458282605	68.6934704982	99.4596633911
0.128818006078	-31.4444501251	68.6983924102	99.4026031494
0.618473002016	-31.4483572792	68.6844382885	99.3392944336
1.10714820677	-31.4575742931	68.6515203817	99.2682952881
1.59403702875	-31.4721224999	68.5995625003	99.1912231445
2.07832975245	-31.4919958049	68.5285864110	99.1087036133
2.55925462916	-31.5171209999	68.4388535719	99.0218353271
3.03762709141	-31.5475200048	68.3302856971	98.9323730469
3.51776245175	-31.5835670876	68.2015461157	98.8378524780
3.98586056729	-31.6241951777	68.0564457939	98.7428817749
4.44994756805	-31.6700012424	67.8928527057	98.6477203369
4.90863079549	-31.7208989257	67.7110752652	98.5559539795
5.35636342516	-31.7762300882	67.5134639708	98.4719772339
5.79569277931	-31.8362422863	67.2991346920	98.3998184204
6.22783931712	-31.9011422835	67.0673489875	98.3438568115
6.64624819528	-31.9699105222	66.8217481350	98.3080749512
7.05884083548	-32.0438818399	66.5575648576	98.2954330444
7.45773493606	-32.1217088600	66.2796112142	98.3072891235
7.84615860064	-32.2039534708	65.9858804614	98.3422698975
8.22295896346	-32.2903375195	65.6773660017	98.3972167969
8.58550405387	-32.3801534164	65.3565949416	98.4659957886
8.93550688037	-32.4737252132	65.0224099530	98.5432281494
9.27252889503	-32.5709040727	64.6753425977	98.6244277954
9.59348622034	-32.6706884165	64.3189699410	98.7046203613
9.90409648012	-32.7748748075	63.9468756876	98.7825317383
